Date;lat;lon_left;Gravité;perturbation;ame;Côté aménagement;Sens;Aménagement;Côté aménagement;Gravité
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-03;48.82115;2.35856;1.0;0;False;;;;;1.0
2018-10-14;48.82256;2.32589;1.0;0;False;;;;;1.0
2018-07-28;48.86;2.28;1.0;0;False;;;;;1.0
2018-07-28;48.86;2.28;1.0;0;False;;;;;1.0
2018-06-06;48.877;2.28307;1.0;0;False;;;;;1.0
2023-01-12;48.864021;2.288117;1.0;0;False;;;;;1.0
2023-03-27;48.860235;2.376009;1.0;0;False;;;;;1.0
2023-05-11;48.851267;2.24182;1.0;0;False;;;;;1.0
2023-05-11;48.851267;2.24182;1.0;0;False;;;;;1.0
2023-05-11;48.851267;2.24182;1.0;0;False;;;;;1.0
2023-05-11;48.851267;2.24182;1.0;0;False;;;;;1.0
2020-07-15;48.834722;2.36698;1.0;0;True;gauche;sens contraire de la voie;double-sens cyclable simple;gauche;1.0
2022-02-26;48.860815;2.341207;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-02-26;48.860815;2.341207;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-02-26;48.860815;2.341207;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2017-05-10;48.8807;2.3119;1.0;0;False;;;;;1.0
2017-05-10;48.8807;2.3119;1.0;0;False;;;;;1.0
2017-05-10;48.8807;2.3119;1.0;0;False;;;;;1.0
2017-05-10;48.8807;2.3119;1.0;0;False;;;;;1.0
2020-03-10;48.842113;2.376422;1.0;0;True;droit;;piste cyclable;droit;1.0
2020-03-10;48.842113;2.376422;1.0;0;True;droit;;piste cyclable;droit;1.0
2020-03-10;48.842113;2.376422;1.0;0;True;droit;;piste cyclable;droit;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2020-07-29;48.849099;2.27655;1.0;0;False;;;;;1.0
2017-02-23;48.8673;2.36338;1.0;0;True;droit;;piste cyclable;droit;1.0
2017-02-23;48.8673;2.36338;1.0;0;True;droit;;piste cyclable;droit;1.0
2017-02-23;48.8673;2.36338;1.0;0;True;droit;;piste cyclable;droit;1.0
2017-02-23;48.8673;2.36338;1.0;0;True;droit;;piste cyclable;droit;1.0
2017-02-23;48.8673;2.36338;1.0;0;True;droit;même sens que la voie;piste cyclable;droit;1.0
2017-02-23;48.8673;2.36338;1.0;0;True;droit;;piste cyclable;droit;1.0
2017-02-23;48.8673;2.36338;1.0;0;True;droit;;piste cyclable;droit;1.0
2023-08-03;48.871134;2.288856;1.0;0;False;;;;;1.0
2023-08-03;48.871134;2.288856;1.0;0;False;;;;;1.0
2023-08-03;48.871134;2.288856;1.0;0;False;;;;;1.0
2023-08-03;48.871134;2.288856;1.0;0;False;;;;;1.0
2023-08-03;48.871134;2.288856;1.0;0;False;;;;;1.0
2023-08-03;48.871134;2.288856;1.0;0;False;;;;;1.0
2023-10-02;48.851461;2.337051;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2023-10-02;48.851461;2.337051;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-09-21;48.87275;2.390831;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2020-12-18;48.864169;2.351372;1.0;0;True;droit;;piste cyclable;droit;1.0
2020-12-18;48.864169;2.351372;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2020-12-18;48.864169;2.351372;1.0;0;True;droit;même sens que la voie;piste cyclable;droit;1.0
2020-12-18;48.864169;2.351372;1.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;1.0
2017-06-01;48.851;2.37714;1.0;0;True;droit;;piste cyclable;droit;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2021-09-07;48.82882010133494;2.419684882333771;1.0;0;False;;;;;1.0
2022-07-05;48.860444;2.229714;1.0;0;False;;;;;1.0
2022-07-05;48.860444;2.229714;1.0;0;False;;;;;1.0
2018-11-14;48.84869;2.36792;1.0;0;False;;;;;1.0
2018-11-14;48.84869;2.36792;1.0;0;False;;;;;1.0
2018-11-14;48.84869;2.36792;1.0;0;False;;;;;1.0
2018-11-14;48.84869;2.36792;1.0;0;False;;;;;1.0
2018-11-14;48.84869;2.36792;1.0;0;False;;;;;1.0
2018-11-14;48.84869;2.36792;1.0;0;False;;;;;1.0
2018-11-14;48.84869;2.36792;1.0;0;False;;;;;1.0
2018-11-14;48.84869;2.36792;1.0;0;False;;;;;1.0
2018-10-17;48.83459;2.3459;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2018-10-17;48.83459;2.3459;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2018-04-19;48.8308;2.31206;1.0;0;False;;;;;1.0
2018-04-19;48.8308;2.31206;1.0;0;False;;;;;1.0
2020-09-27;48.86443;2.351517;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-10-09;48.84517;2.32854;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-10-09;48.84517;2.32854;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-10-09;48.84517;2.32854;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-10-09;48.84517;2.32854;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-10-09;48.84517;2.32854;1.0;0;True;droit;même sens que la voie;couloir bus ouvert aux vélos;droit;1.0
2021-11-12;48.889221;2.393878;1.0;0;False;;;;;1.0
2021-11-12;48.889221;2.393878;1.0;0;False;;;;;1.0
2023-05-31;48.853955;2.364765;1.0;0;True;droit;;bande cyclable;droit;1.0
2023-05-31;48.853955;2.364765;1.0;0;True;droit;;bande cyclable;droit;1.0
2023-05-31;48.853955;2.364765;1.0;0;True;droit;;bande cyclable;droit;1.0
2023-05-31;48.853955;2.364765;1.0;0;True;droit;;bande cyclable;droit;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;droit;;voie piétonne;droit;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;gauche;sens contraire de la voie;voie piétonne;gauche;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;droit;;voie piétonne;droit;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;droit;;voie piétonne;droit;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;gauche;sens contraire de la voie;voie piétonne;gauche;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;gauche;sens contraire de la voie;voie piétonne;gauche;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;gauche;sens contraire de la voie;voie piétonne;gauche;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;droit;;voie piétonne;droit;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;droit;;voie piétonne;droit;1.0
2022-05-12;48.8612233574427;2.349725067615509;1.0;0;True;gauche;sens contraire de la voie;voie piétonne;gauche;1.0
2022-10-12;48.832972;2.378758;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-10-12;48.832972;2.378758;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-10-12;48.832972;2.378758;1.0;0;True;gauche;sens contraire de la voie;double-sens cyclable simple;gauche;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;droit;même sens que la voie;couloir bus ouvert aux vélos;droit;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-08-03;48.863402;2.35095;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-01-26;48.862132;2.372856;1.0;0;False;;;;;1.0
2021-01-26;48.862132;2.372856;1.0;0;False;;;;;1.0
2021-01-26;48.862132;2.372856;1.0;0;False;;;;;1.0
2021-01-26;48.862132;2.372856;1.0;0;False;;;;;1.0
2021-01-26;48.862132;2.372856;1.0;0;False;;;;;1.0
2021-01-26;48.862132;2.372856;1.0;0;False;;;;;1.0
2021-01-26;48.862132;2.372856;1.0;0;False;;;;;1.0
2021-01-26;48.862132;2.372856;1.0;0;False;;;;;1.0
2021-03-20;48.854438;2.288677;1.0;0;False;;;;;1.0
2021-03-20;48.854438;2.288677;1.0;0;False;;;;;1.0
2021-03-20;48.854438;2.288677;1.0;0;False;;;;;1.0
2017-09-07;48.8605;2.34442;1.0;0;False;;;;;1.0
2017-09-07;48.8605;2.34442;1.0;0;False;;;;;1.0
2017-09-07;48.8605;2.34442;1.0;0;False;;;;;1.0
2017-11-02;48.8404;2.31491;1.0;0;False;;;;;1.0
2017-09-18;48.8551;2.38712;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2017-09-18;48.8551;2.38712;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-01-28;48.859501;2.36761;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2020-07-09;48.879207;2.370096;1.0;0;False;;;;;1.0
2021-08-24;48.877425;2.337304;1.0;0;True;gauche;même sens que la voie;bande cyclable;gauche;1.0
2021-11-09;48.858068;2.310007;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-11-09;48.858068;2.310007;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-11-09;48.858068;2.310007;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-11-09;48.858068;2.310007;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-11-09;48.858068;2.310007;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-11-09;48.858068;2.310007;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2021-11-09;48.858068;2.310007;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-11-09;48.858068;2.310007;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2023-03-06;48.870744;2.378114;1.0;0;True;droit;;piste cyclable;droit;1.0
2023-08-28;48.861221;2.36068;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2023-10-02;48.845600163;2.2731359303;1.0;0;False;;;;;1.0
2023-10-02;48.845600163;2.2731359303;1.0;0;False;;;;;1.0
2023-10-02;48.845600163;2.2731359303;1.0;0;False;;;;;1.0
2023-10-02;48.845600163;2.2731359303;1.0;0;False;;;;;1.0
2023-10-02;48.845600163;2.2731359303;1.0;0;False;;;;;1.0
2023-10-02;48.845600163;2.2731359303;1.0;0;False;;;;;1.0
2022-05-09;48.881491;2.351414;1.0;0;False;;;;;1.0
2022-05-09;48.881491;2.351414;1.0;0;False;;;;;1.0
2022-05-09;48.881491;2.351414;1.0;0;False;;;;;1.0
2023-06-16;48.882988;2.385609;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2023-07-15;48.87512;2.296029;1.0;0;True;droit;;bande cyclable;droit;1.0
2023-07-15;48.87512;2.296029;1.0;0;True;droit;;bande cyclable;droit;1.0
2023-07-15;48.87512;2.296029;1.0;0;True;droit;;bande cyclable;droit;1.0
2023-07-15;48.87512;2.296029;1.0;0;True;droit;;bande cyclable;droit;1.0
2023-07-15;48.87512;2.296029;1.0;0;True;droit;;bande cyclable;droit;1.0
2023-08-28;48.889151;2.332246;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2023-08-28;48.889151;2.332246;1.0;0;True;gauche;sens contraire de la voie;double-sens cyclable simple;gauche;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2023-11-22;48.86276;2.2999;1.0;0;False;;;;;1.0
2021-05-28;48.877233;2.34519;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-03-30;48.87758243815915;2.408290593478287;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-03-30;48.87758243815915;2.408290593478287;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-03-30;48.87758243815915;2.408290593478287;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-03-30;48.87758243815915;2.408290593478287;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-03-30;48.87758243815915;2.408290593478287;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2022-03-30;48.87758243815915;2.408290593478287;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2021-06-23;48.83718;2.300139;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-06-23;48.83718;2.300139;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2018-09-04;48.851;2.333;1.0;0;False;;;;;1.0
2018-09-04;48.851;2.333;1.0;0;False;;;;;1.0
2018-09-04;48.851;2.333;1.0;0;False;;;;;1.0
2018-09-04;48.851;2.333;1.0;0;False;;;;;1.0
2018-09-04;48.851;2.333;1.0;0;False;;;;;1.0
2018-09-04;48.851;2.333;1.0;0;False;;;;;1.0
2018-09-04;48.851;2.333;1.0;0;False;;;;;1.0
2020-10-27;48.869097;2.368342;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2020-10-27;48.869097;2.368342;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-05-07;48.848921;2.371991;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2019-05-07;48.848921;2.371991;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2019-05-07;48.848921;2.371991;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-17;48.897825;2.335339;1.0;0;True;droit;;bande cyclable;droit;1.0
2021-11-17;48.897825;2.335339;1.0;0;True;droit;;bande cyclable;droit;1.0
2021-11-17;48.897825;2.335339;1.0;0;True;droit;même sens que la voie;piste cyclable;droit;1.0
2021-11-17;48.897825;2.335339;1.0;0;True;droit;;piste cyclable;droit;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;sens contraire de la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-11-18;48.857056;2.371203;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2021-12-28;48.88133;2.364722;1.0;0;True;droit;;piste cyclable;droit;1.0
2021-12-28;48.88133;2.364722;1.0;0;True;droit;;piste cyclable;droit;1.0
2023-02-16;48.873896;2.315906;1.0;0;False;;;;;1.0
2023-04-01;48.875665;2.356616;1.0;0;False;;;;;1.0
2023-04-01;48.875665;2.356616;1.0;0;False;;;;;1.0
2023-04-01;48.875665;2.356616;1.0;0;False;;;;;1.0
2023-04-01;48.875665;2.356616;1.0;0;False;;;;;1.0
2023-06-13;48.846967;2.316806;2.0;0;True;droit;;couloir bus ouvert aux vélos;droit;2.0
2023-06-13;48.846967;2.316806;2.0;0;True;droit;;couloir bus ouvert aux vélos;droit;2.0
2023-06-13;48.846967;2.316806;2.0;0;True;droit;;couloir bus ouvert aux vélos;droit;2.0
2023-06-13;48.846967;2.316806;2.0;0;True;droit;;couloir bus ouvert aux vélos;droit;2.0
2023-06-13;48.846967;2.316806;2.0;0;True;droit;;couloir bus ouvert aux vélos;droit;2.0
2023-06-13;48.846967;2.316806;2.0;0;True;droit;;couloir bus ouvert aux vélos;droit;2.0
2023-09-20;48.832705;2.362211;1.0;0;False;;;;;1.0
2023-09-20;48.832705;2.362211;1.0;0;False;;;;;1.0
2023-09-20;48.832705;2.362211;1.0;0;False;;;;;1.0
2023-09-20;48.832705;2.362211;1.0;0;False;;;;;1.0
2023-09-02;48.853772;2.344347;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2023-09-02;48.853772;2.344347;1.0;0;True;gauche;même sens que la voie;couloir bus ouvert aux vélos;gauche;1.0
2017-04-13;48.8367;2.40346;2.0;0;True;droit;;bande cyclable;droit;2.0
2017-04-13;48.8367;2.40346;2.0;0;True;gauche;sens contraire de la voie;piste cyclable;gauche;2.0
2017-10-23;48.8494;2.35611;1.0;0;True;droit;;bande cyclable;droit;1.0
2022-12-21;48.880405;2.34045;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-12-21;48.880405;2.34045;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-12-21;48.880405;2.34045;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-12-21;48.880405;2.34045;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-12-21;48.880405;2.34045;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-12-21;48.880405;2.34045;1.0;0;True;gauche;sens contraire de la voie;double-sens cyclable simple;gauche;1.0
2022-12-21;48.880405;2.34045;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2022-12-21;48.880405;2.34045;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2019-05-14;48.869914;2.351605;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-05-14;48.869914;2.351605;1.0;0;True;gauche;sens contraire de la voie;bande cyclable;gauche;1.0
2019-05-14;48.869914;2.351605;1.0;0;True;gauche;sens contraire de la voie;bande cyclable;gauche;1.0
2019-05-14;48.869914;2.351605;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-12-21;48.871453;2.404171;1.0;0;True;droit;;piste cyclable;droit;1.0
2019-03-14;48.892652;2.352354;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2019-03-14;48.892652;2.352354;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2019-03-14;48.892652;2.352354;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2019-03-14;48.892652;2.352354;1.0;0;True;gauche;même sens que la voie;double-sens cyclable simple;gauche;1.0
2019-02-05;48.87647;2.346181;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-07-04;48.854025;2.368933;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-07-04;48.854025;2.368933;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2019-07-04;48.854025;2.368933;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2019-07-04;48.854025;2.368933;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-07-04;48.854025;2.368933;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-07-04;48.854025;2.368933;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2019-07-04;48.854025;2.368933;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2019-07-04;48.854025;2.368933;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2020-05-16;48.837146;2.3904787;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2020-05-16;48.837146;2.3904787;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
2020-05-16;48.837146;2.3904787;1.0;0;True;gauche;sens contraire de la voie;couloir bus ouvert aux vélos;gauche;1.0
2020-05-16;48.837146;2.3904787;1.0;0;True;droit;;couloir bus ouvert aux vélos;droit;1.0
