Latitude,Longitude,Date,Tué,Blessés hospitalisés,Blessés Légers
48.88722,2.305141,2020-12-21,0,0,1
48.862819,2.313461,2020-05-05,0,0,1
48.8717,2.3572,2017-11-30,0,0,1
48.8649,2.35989,2017-08-02,0,0,1
48.885185,2.379378,2022-06-15,0,0,1
48.85122,2.346602,2022-05-26,0,0,1
48.843307,2.365982,2022-12-22,0,0,1
48.879572,2.389501,2023-07-03,0,0,1
48.84581,2.372451,2023-08-16,0,1,0
48.854395,2.340719,2023-09-16,0,0,1
48.859476,2.345183,2021-06-23,0,0,1
48.864178,2.347633,2021-07-20,0,0,1
48.881722,2.347613,2021-09-23,0,0,1
48.8494,2.35611,2017-01-11,0,0,1
48.847801,2.39909,2021-03-02,0,0,1
48.839946,2.361742,2023-07-06,0,0,1
48.86272,2.28759,2018-10-18,0,0,1
48.849429,2.354407,2020-04-22,0,0,1
48.826176,2.360006,2021-10-18,0,0,1
48.882199,2.374522,2023-01-19,0,0,1
48.829921,2.400672,2019-05-25,0,0,1
48.854276,2.305443,2019-06-26,0,0,1
48.852683,2.308584,2020-05-11,0,0,1
48.851274,2.358113,2023-12-11,0,0,1
48.859155,2.293403,2022-07-02,0,0,1
48.8647,2.30179,2017-10-11,0,0,1
48.8683,2.3673,2017-07-18,0,0,1
48.840038,2.294464,2022-06-14,0,0,1
48.86778,2.365873,2022-10-12,0,0,1
48.834503,2.334618,2022-10-23,0,0,1
48.875551,2.356715,2022-07-07,0,0,1
48.836606,2.348773,2022-01-10,0,0,1
48.869542,2.336782,2022-04-02,0,0,1
48.81998,2.33927,2018-09-19,0,0,1
48.85987,2.348975,2020-06-27,0,0,1
48.863767,2.370111,2020-09-24,0,0,1
48.866731,2.328278,2020-02-14,0,0,1
48.8618,2.23025,2018-07-03,0,0,1
48.861168,2.239832,2019-02-26,0,0,1
48.897779,2.339788,2019-05-20,0,0,1
48.862637,2.31906,2021-09-11,0,0,1
48.87943,2.314282,2021-11-25,0,0,1
48.861925,2.29884,2020-08-05,0,0,1
48.86710731538915,2.3832808434963226,2020-01-18,0,0,1
48.87322752982624,2.364203016902849,2019-10-23,0,0,1
48.864836,2.368312,2021-07-05,0,0,1
48.85356,2.392713,2021-07-14,0,1,0
48.846557,2.285993,2020-01-02,0,0,1
48.845346,2.278569,2020-09-21,0,0,1
48.879673,2.349531,2020-01-10,0,0,1
48.871906737323656,2.382687828257489,2020-01-10,0,0,1
48.855224,2.361112,2020-05-31,0,0,1
48.823283,2.32562,2023-07-05,0,0,1
48.879513,2.36804,2023-07-11,0,0,1
48.865253,2.351976,2023-11-17,0,0,1
48.897923,2.338361,2023-12-29,0,0,1
48.850497,2.406402,2021-03-19,0,0,1
48.878986,2.292778,2022-03-21,0,0,1
48.836107,2.330743,2022-09-29,0,0,1
48.88522836640408,2.3072221331648777,2022-04-06,0,0,1
48.8446,2.29688,2017-10-05,0,0,1
48.853296,2.370275,2022-11-15,0,0,1
48.83381,2.36516,2023-04-01,0,0,1
48.880889,2.31759,2023-04-12,0,1,0
48.864088,2.235287,2023-06-10,0,0,1
48.863571,2.268983,2020-11-18,0,0,1
48.852906,2.286571,2021-03-27,0,0,1
48.877699,2.381287,2021-04-18,0,0,1
48.878332204458246,2.2810739278793335,2021-04-22,0,0,1
48.831368,2.329928,2019-05-15,0,0,1
48.856959,2.353714,2019-12-13,0,0,1
48.862106,2.341425,2019-03-22,0,0,1
48.8653,2.34307,2017-06-26,0,0,1
48.864962,2.395546,2022-01-20,0,0,1
48.86364,2.239487,2022-09-05,0,0,1
48.861808,2.32187,2022-02-06,0,0,1
48.82566,2.334453,2022-06-01,0,0,1
48.892709,2.359729,2019-02-27,0,0,1
48.835011,2.34504,2019-07-05,0,0,1
48.875895,2.339896,2023-09-15,0,0,1
48.85364,2.39322,2023-10-17,0,0,1
48.8847,2.39446,2017-06-21,0,0,1
48.8806,2.30163,2017-01-18,0,0,1
48.867326,2.363375,2022-11-21,0,0,1
48.8237,2.3232,2017-11-07,0,0,1
48.8831,2.32483,2017-03-28,0,0,1
48.863,2.23767,2017-10-20,0,0,1
48.888787,2.393089,2022-01-25,0,0,1
48.86661093462877,2.3527519404888158,2022-05-21,0,0,1
48.8958,2.34339,2017-09-19,0,0,1
48.86343492231205,2.3896336555480957,2021-11-17,0,0,1
48.871757,2.357203,2023-04-15,0,0,1
48.825795,2.357398,2023-05-26,0,0,1
48.863164,2.335533,2021-04-24,0,0,1
48.86957243815684,2.379979044609951,2020-01-18,0,0,1
48.889684,2.339795,2020-06-07,0,0,1
48.87314,2.35637,2018-11-07,0,0,1
48.86416,2.39223,2019-09-19,0,0,1
48.8543,2.2374,2018-07-13,0,0,1
48.86,2.37189,2017-09-17,0,0,1
48.849875,2.386061,2019-12-07,0,0,1
48.880799,2.32706,2019-02-20,0,0,1
48.831732,2.323987,2019-02-19,0,0,1
48.85451,2.414347,2019-05-06,0,0,1
48.8413,2.29817,2017-09-23,0,0,1
48.872898,2.363739,2022-02-25,0,0,1
48.83815,2.298155,2022-11-02,0,0,1
48.88992,2.305448,2022-02-25,0,0,1
48.84914860851046,2.29801207780838,2022-12-18,0,0,1
48.832002,2.403859,2021-05-18,0,0,1
48.837,2.43159,2017-03-22,0,0,1
48.88580857762514,2.370646297931671,2022-02-24,0,0,1
48.830798,2.329409,2022-06-16,0,0,1
48.84527,2.260474,2019-03-25,0,0,1
48.822811,2.442125,2021-08-12,0,0,1
48.844233790782624,2.3647702630871286,2021-09-27,0,0,1
48.8246,2.31928,2017-12-16,0,0,1
48.889905,2.363812,2022-10-01,0,0,1
48.861075,2.349647,2023-09-05,0,0,1
48.872472,2.336651,2023-09-09,0,0,1
48.867079,2.383325,2023-12-06,0,0,1
48.884298,2.367618,2022-04-01,0,0,1
48.883136,2.346897,2022-06-25,0,0,1
48.88309296545145,2.3714549839496613,2022-04-26,0,0,1
48.864999,2.313697,2023-08-01,0,0,1
48.863417,2.350931,2023-12-22,0,0,1
48.838751,2.299252,2023-11-16,0,0,1
48.88,2.36707,2017-01-09,0,0,1
48.846845,2.360971,2021-01-14,0,0,1
48.88293,2.29638,2021-07-31,0,0,1
48.834558,2.3578,2021-11-11,0,0,1
48.864844,2.368268,2023-01-24,0,0,1
48.886306,2.286482,2021-03-20,0,0,1
48.898011,2.34244,2020-02-16,0,0,1
48.844649,2.365386,2022-11-28,0,0,1
48.89,2.36,2018-11-16,0,0,1
48.851436,2.369914,2020-07-24,0,0,1
48.86830707795775,2.367331087589264,2020-01-15,0,0,1
48.82811338893214,2.319794386269223,2019-12-09,0,0,1
48.86039,2.340581,2019-04-12,0,0,1
48.847775241965365,2.301570118099042,2019-09-04,0,0,1
48.85473000000002,2.325996,2019-12-21,0,0,1
48.8899,2.383086,2023-01-31,1,0,0
48.858039,2.334259,2023-09-24,0,0,1
48.86185,2.383387,2020-01-28,0,0,1
48.87719529872308,2.3230353635907575,2019-09-20,0,0,1
48.868647,2.389575,2020-10-14,0,0,1
48.8478,2.36743,2017-11-08,0,1,0
48.87132,2.377523,2019-06-15,0,0,1
48.850507977442646,2.2670711433008583,2019-11-30,0,1,0
48.852523,2.406697,2019-03-29,0,0,1
48.853537,2.366541,2022-08-19,0,0,1
48.858974049,2.2933638096,2023-09-26,0,0,1
48.84861,2.34852,2018-11-02,0,0,1
48.863671,2.350017,2019-05-31,0,0,1
48.862586,2.331261,2022-07-08,0,0,1
48.8372,2.29641,2018-06-26,0,0,1
48.854281,2.369945,2019-06-26,0,0,1
48.83274,2.311537,2019-03-18,0,0,1
48.862881,2.315152,2023-05-06,0,0,1
48.89531,2.337566,2022-10-29,0,0,1
48.870853,2.253109,2023-11-06,0,0,1
48.851027,2.361127,2019-12-19,0,0,1
48.82044836889466,2.364394068717956,2019-01-30,0,0,1
48.899077,2.386741,2019-02-04,0,0,1
48.875224,2.370318,2021-04-13,0,0,1
48.851568,2.31174,2021-05-07,0,0,1
48.836755,2.298058,2020-04-23,0,0,1
48.855268,2.360885,2021-06-09,0,0,1
48.866795,2.322074,2021-06-09,0,0,1
48.867542,2.385094,2021-02-14,0,0,1
48.861942,2.37277,2021-07-26,0,0,1
48.86925,2.3329,2023-06-06,0,1,0
48.867049,2.320672,2020-06-16,0,0,1
48.853948,2.364729,2021-03-25,0,0,1
48.8344,2.31889,2018-03-25,0,0,1
48.87937,2.33143,2021-07-20,0,0,1
48.852699,2.308558,2021-11-08,0,0,1
48.8651,2.32233,2023-03-24,0,0,1
48.858531,2.348233,2023-06-16,0,0,1
48.871839,2.301138,2023-06-26,0,0,1
48.842261,2.313366,2023-09-27,0,0,1
48.86271874923543,2.335256934044323,2020-01-29,0,0,1
48.855218,2.361122,2020-04-16,0,0,1
48.862325,2.30676,2020-09-09,0,0,1
48.8362,2.28959,2017-11-06,0,0,1
48.84089,2.404691,2023-05-09,0,0,1
48.846621,2.276936,2023-08-23,0,1,0
48.868601,2.27419,2022-06-10,0,0,1
48.866624,2.363356,2022-08-19,0,0,1
48.829013,2.298941,2023-10-20,0,0,1
48.864604,2.378052,2022-06-27,0,0,1
48.8314,2.37588,2020-09-18,0,0,1
48.897234,2.352684,2020-11-13,0,0,1
48.880744555570345,2.372840260016895,2022-02-26,0,0,1
48.885674,2.316822,2022-07-15,0,0,1
48.8784,2.37423,2017-12-15,0,0,1
48.853585,2.380425,2022-06-14,0,0,1
48.85441303735101,2.3544770363886127,2022-02-25,0,0,1
48.8712,2.33237,2017-11-18,0,0,1
48.819814,2.341657,2022-03-11,0,0,1
48.853314,2.375732,2022-10-20,0,0,1
48.858524,2.348228,2021-04-06,0,0,1
48.870692,2.35654,2021-04-17,0,0,1
48.864143,2.3204,2021-06-15,0,1,0
48.863727,2.332239,2020-05-14,0,0,1
48.851413,2.363261,2020-06-19,0,0,1
48.8951,2.31556,2018-02-12,0,0,1
48.854758,2.362418,2021-08-22,0,0,1
48.882442,2.369184,2021-09-04,0,0,1
48.83598,2.27826,2023-02-25,0,0,1
48.855479,2.381832,2023-05-21,0,0,1
48.849303929,2.3373171687,2023-05-04,0,0,1
48.871243,2.370117,2023-09-27,0,0,1
48.864212476,2.3018074036,2023-10-10,0,0,1
48.888258,2.395848,2022-10-22,0,0,1
48.87609,2.34434,2018-12-18,0,0,1
48.83279,2.32474,2018-07-28,0,0,1
48.8715,2.36032,2018-06-21,0,0,1
48.871323,2.377529,2020-10-25,0,0,1
48.88173614799172,2.314589211412632,2020-01-13,0,0,1
48.853957,2.309531,2019-03-27,0,0,1
48.862442082850464,2.3015981912612915,2019-08-20,0,0,1
48.836567,2.351175,2021-10-19,0,0,1
48.885171,2.379363,2020-06-10,0,0,1
48.839918,2.302513,2023-01-30,0,0,1
48.8647,2.35967,2018-04-16,0,0,1
48.845295,2.271591,2021-04-28,0,0,1
48.869863,2.36073,2019-10-23,0,0,1
48.868305,2.388171,2019-06-18,0,0,1
48.88244740589303,2.364050707049344,2019-11-13,0,0,1
48.845096,2.320115,2020-08-14,0,0,1
48.8514,2.33648,2017-02-28,0,0,1
48.88992,2.305448,2022-02-25,0,0,1
48.830304,2.339614,2022-12-13,0,0,1
48.822626,2.335137,2021-07-12,0,0,1
48.833721,2.382485,2020-05-28,0,0,1
48.83584,2.352502,2020-09-28,0,0,1
48.860072834641784,2.372577488422394,2022-05-23,0,0,1
48.827878,2.304808,2022-01-30,0,0,1
48.839385969460096,2.3162443935871124,2022-03-20,0,0,1
48.83859273027164,2.252301871776581,2022-09-17,0,0,1
48.882434,2.369167,2021-02-02,0,0,1
48.827105,2.367132,2021-10-06,0,0,1
48.875229,2.286488,2022-03-18,0,0,1
48.825743,2.363021,2023-10-10,0,0,1
48.85,2.34,2018-12-17,0,0,1
48.86381,2.32145,2018-10-12,0,0,1
48.8893,2.3418,2018-04-06,0,0,1
48.86083,2.34397,2018-08-30,0,0,1
48.86464,2.40959,2018-08-15,0,0,1
48.843782,2.352301,2019-01-10,0,0,1
48.895411,2.311666,2019-04-11,0,0,1
48.8512,2.36265,2017-08-11,0,0,1
48.872387,2.378122,2023-10-05,0,0,1
48.8452,2.33209,2017-04-20,0,0,1
48.8588,2.28906,2017-02-07,0,0,1
48.8581,2.35178,2017-04-27,0,0,1
48.85078,2.277554,2022-08-22,0,0,1
48.828003,2.315505,2022-01-19,0,0,1
48.8438,2.32295,2017-05-17,0,0,1
48.885997,2.349544,2021-07-02,0,0,1
48.858954,2.38528,2020-12-06,0,0,1
48.862279,2.238304,2020-07-09,0,0,1
48.854103,2.343585,2021-10-24,0,0,1
48.8278,2.32667,2018-06-12,0,0,1
48.8966,2.37034,2018-06-19,0,0,1
48.877041,2.302762,2020-02-08,0,0,1
48.84157,2.318313,2023-07-14,0,0,1
48.844829,2.382951,2023-11-19,0,0,1
48.869004,2.35562,2023-11-25,0,0,1
48.887328,2.367064,2023-09-08,0,0,1
48.869334,2.363378,2020-10-14,0,0,1
48.866636,2.361299,2022-06-09,0,0,1
48.861598,2.29768,2022-10-28,0,0,1
48.848885,2.296215,2020-07-09,0,0,1
48.860075,2.34909,2023-10-11,0,1,0
48.864713,2.370121,2020-06-20,0,0,1
48.864444,2.351538,2022-10-22,0,0,1
48.854338,2.392227,2022-06-10,0,0,1
48.8751,2.37077,2018-01-12,0,0,1
48.865459,2.356117,2021-06-08,0,0,1
48.835495,2.3586,2023-09-30,0,0,1
48.88381959807424,2.304759339876582,2019-09-23,0,0,1
48.85171,2.323522,2019-03-31,0,0,1
48.898772,2.374105,2019-02-28,0,0,1
48.83833038710853,2.3728006243125153,2019-10-09,0,0,1
48.887306,2.297835,2019-04-25,0,0,1
48.82616,2.359976,2020-01-27,0,0,1
48.865293,2.37449,2020-11-03,0,0,1
48.848734,2.282562,2022-07-05,0,0,1
48.872066147874676,2.2837346792221065,2021-03-04,0,0,1
48.884271,2.364651,2023-08-18,0,0,1
48.874572,2.309649,2023-09-04,0,0,1
48.8397437468509,2.395467460155487,2022-11-28,0,0,1
48.834545,2.332615,2020-06-15,0,0,1
48.8414,2.28721,2017-09-19,0,0,1
48.8894,2.38091,2017-06-01,0,0,1
48.869,2.35558,2017-01-17,0,0,1
48.864068,2.320125,2021-02-28,0,0,1
48.867062,2.352961,2021-03-01,0,0,1
48.849152,2.281896,2022-08-06,0,0,1
48.841909,2.375954,2019-12-03,0,0,1
48.863619901014005,2.364679053425789,2019-10-03,0,1,0
48.885102,2.383768,2019-01-27,0,0,1
48.831754,2.388339,2023-10-17,0,0,1
48.879325,2.357096,2021-04-30,0,0,1
48.8664,2.32347,2018-01-08,0,0,1
48.856,2.32588,2018-01-12,0,0,1
48.848238,2.33104,2021-08-30,0,0,1
48.862122,2.372873,2021-10-06,0,0,1
48.854747,2.325931,2021-11-15,0,0,1
48.840158,2.321885,2021-10-22,0,1,0
48.86455890076584,2.2936762869358063,2022-05-20,0,0,1
48.852907,2.28657,2022-07-25,0,0,1
48.8941,2.34754,2017-10-31,0,0,1
48.865,2.37,2018-10-19,0,0,1
48.8422,2.32898,2017-09-08,0,0,1
48.89953,2.35959,2018-08-05,0,0,1
48.846692,2.288916,2022-07-24,0,0,1
48.85082,2.361435,2021-09-30,0,0,1
48.846684,2.413822,2022-09-15,0,0,1
48.8202,2.339,2017-12-21,0,0,1
48.870528,2.361196,2020-09-07,0,0,1
48.859093,2.346433,2020-04-22,0,0,1
48.864736,2.382949,2023-09-26,0,0,1
48.8615,2.33907,2017-09-04,0,0,1
48.8556,2.32683,2017-05-17,0,1,0
48.870928,2.318956,2019-06-12,0,0,1
48.847397592244334,2.2788677705500335,2021-04-08,0,0,1
48.844510533132905,2.271896749734879,2022-05-21,0,0,1
48.85933,2.34524,2018-12-02,0,0,1
48.86,2.333,2018-10-04,0,0,1
48.87384,2.29015,2018-07-30,0,0,1
48.839849,2.302127,2021-06-29,0,0,1
48.862608,2.319075,2023-04-27,0,0,1
48.823774,2.457631,2023-12-02,0,0,1
48.848832,2.31142,2023-10-09,0,0,1
48.856971,2.324605,2020-10-14,0,0,1
48.8408,2.32152,2018-01-21,0,0,1
48.84754800000002,2.406314,2019-02-02,0,0,1
48.874119,2.376294,2019-08-11,0,0,1
48.85451277785981,2.37803041934967,2021-01-10,0,0,1
48.86066,2.378345,2021-02-01,0,0,1
48.828765,2.373455,2022-03-18,0,0,1
48.825941,2.345215,2019-04-15,0,0,1
48.869612,2.394799,2021-12-30,0,0,1
48.871771,2.357131,2023-04-18,0,0,1
48.872742,2.321368,2023-06-27,0,0,1
48.892695,2.348826,2020-09-12,0,0,1
48.822207,2.35853,2020-09-06,0,0,1
48.866876,2.373362,2020-01-17,0,0,1
48.878546,2.400115,2020-04-28,0,0,1
48.86666664100895,2.322017830826915,2020-01-12,0,1,0
48.867915,2.355019,2020-09-29,0,0,1
48.862907,2.317506,2022-05-26,0,0,1
48.8664,2.36039,2018-07-03,0,0,1
48.8842,2.359407,2019-06-06,0,0,1
48.835239,2.300469,2019-02-15,0,0,1
48.82678,2.364771,2019-03-24,0,0,1
48.872605,2.335808,2019-02-11,0,0,1
48.881587,2.29129,2021-12-04,0,0,1
48.856472,2.321094,2023-01-10,0,0,1
48.849611,2.374275,2023-06-13,0,0,1
48.827057,2.464548,2021-10-16,0,0,1
48.869076,2.283949,2023-06-08,0,0,1
48.862284,2.30635,2023-05-04,0,0,1
48.82576,2.349422,2022-11-21,0,1,0
48.849684,2.276004,2020-10-07,0,0,1
48.87024,2.33256,2018-10-05,0,0,1
48.8554,2.31803,2018-05-07,0,1,0
48.888414,2.348027,2020-10-08,0,0,1
48.90081,2.38903,2018-07-23,0,0,1
48.8542,2.38337,2017-08-06,0,0,1
48.886017,2.38929,2022-03-01,0,0,1
48.82137,2.33435,2022-09-30,0,0,1
48.8411,2.287943,2021-10-07,0,0,1
48.872958,2.333291,2021-10-15,0,0,1
48.840895,2.305895,2023-03-05,0,0,1
48.886682,2.374542,2020-02-01,0,0,1
48.8634,2.35094,2018-03-07,0,0,1
48.892489,2.385553,2021-06-20,0,0,1
48.832712,2.288391,2021-06-22,0,0,1
48.868315,2.367333,2020-10-24,0,0,1
48.857547002989236,2.3240402340888973,2019-10-03,0,0,1
48.860325,2.353003,2022-05-04,0,0,1
48.88378764951341,2.296812338664111,2022-05-26,0,0,1
48.826165,2.357275,2022-10-09,0,0,1
48.877509,2.269903,2022-11-16,0,0,1
48.875892,2.35408,2021-07-27,0,0,1
48.887576,2.380329,2021-12-29,0,0,1
48.87958,2.38951,2023-05-19,0,0,1
48.869777336,2.352270484,2023-09-19,0,0,1
48.884755,2.394482,2022-12-02,0,0,1
48.8756,2.32683,2017-09-17,0,0,1
48.896,2.35926,2017-04-26,0,0,1
48.884523,2.2972,2022-09-28,0,0,1
48.892448,2.324828,2022-06-15,0,0,1
48.836605,2.276252,2022-08-31,0,0,1
48.8758,2.28866,2017-05-07,0,0,1
48.882071,2.329383,2021-07-17,0,0,1
48.8745,2.34081,2021-04-10,0,0,1
48.861496,2.339143,2021-08-27,0,0,1
48.853715,2.277413,2022-01-12,0,0,1
48.8822,2.37101,2017-06-06,0,0,1
48.8529,2.36834,2017-10-18,0,0,1
48.868616,2.359844,2022-05-23,0,0,1
48.879634,2.327042,2023-10-08,0,0,1
48.868796,2.367629,2023-09-22,0,0,1
48.861783,2.321862,2020-09-12,1,0,0
48.829418,2.322333,2020-10-12,0,0,1
48.838673,2.314574,2020-08-31,0,0,1
48.87363959342744,2.3750159199161334,2020-05-30,0,0,1
48.865875,2.270981,2020-12-11,0,0,1
48.891957,2.322471,2020-09-04,0,0,1
48.87841,2.374254,2020-10-08,0,0,1
48.8374,2.39117,2017-06-19,0,0,1
48.8664,2.28966,2017-09-26,0,0,1
48.855206,2.228689,2022-04-17,0,0,1
48.84733,2.32682,2018-09-24,0,0,1
48.857862,2.336231,2021-07-08,0,0,1
48.857031,2.346918,2020-02-05,0,0,1
48.840524,2.324277,2020-03-14,0,0,1
48.864156,2.369468,2020-09-02,0,0,1
48.864612,2.378028,2020-12-11,0,0,1
48.876124787288546,2.3937153705751855,2019-12-09,0,0,1
48.83833,2.372799,2019-03-14,0,0,1
48.87968104453233,2.3055973649024963,2022-10-11,0,0,1
48.863133,2.268581,2021-09-13,0,0,1
48.834526,2.332655,2021-10-22,0,0,1
48.8614,2.34595,2017-01-06,0,0,1
48.8533,2.37701,2017-04-07,0,0,1
48.871187,2.284962,2023-09-15,0,0,1
48.833125,2.401196,2020-09-16,0,0,1
48.81659,2.34812,2018-11-19,0,0,1
48.891109,2.318052,2019-06-02,0,0,1
48.860846,2.330132,2019-03-30,0,0,1
48.826173,2.357275,2021-06-05,0,0,1
48.859819793466244,2.302858294265133,2019-09-12,0,0,1
48.862899,2.315216,2021-02-17,0,0,1
48.8839,2.32722,2017-05-30,0,0,1
48.876,2.34421,2017-09-29,0,0,1
48.8792,2.29197,2017-02-14,0,0,1
48.8705,2.30531,2017-06-02,0,0,1
48.832548,2.396566,2023-03-13,0,0,1
48.885012,2.383284,2023-06-21,0,0,1
48.858881,2.331216,2023-07-15,0,0,1
48.88896,2.37439,2018-12-22,0,0,1
48.85698,2.33215,2018-12-04,0,0,1
48.865345,2.356633,2020-03-08,0,0,1
48.8823,2.37071,2018-01-27,0,0,1
48.871588,2.371336,2019-07-20,0,0,1
48.8444,2.38971,2017-04-12,0,0,1
48.840091,2.436731,2022-02-01,0,0,1
48.84599291319523,2.375000130886555,2022-05-27,0,0,1
48.874,2.34428,2017-05-29,0,0,1
48.8838,2.3393,2018-03-23,0,0,1
48.842,2.3296,2018-04-09,0,0,1
48.8963,2.31022,2018-05-28,0,1,0
48.8601,2.34337,2018-06-29,0,0,1
48.87009,2.329051,2021-07-22,0,0,1
48.822183,2.454511,2020-07-23,0,0,1
48.838705,2.282118,2020-08-26,0,0,1
48.854904,2.386166,2020-01-04,0,0,1
48.898369,2.363447,2020-10-23,0,0,1
48.832524,2.332933,2020-06-30,0,0,1
48.8783,2.32692,2018-07-03,0,0,1
48.87570672979359,2.32777498592904,2019-10-13,0,0,1
48.864382,2.330124,2021-07-10,0,0,1
48.83448,2.36722,2018-08-06,0,0,1
48.856471,2.237539,2020-08-19,0,0,1
48.863168,2.388567,2021-03-25,0,1,0
48.822881,2.327432,2020-06-13,0,0,1
48.82458990000001,2.319397,2019-10-22,0,0,1
48.824688,2.325963,2023-05-19,0,0,1
48.82703,2.324971,2023-07-02,0,0,1
48.857703,2.327972,2023-05-02,0,1,0
48.832741,2.311509,2023-08-16,0,0,1
48.873422,2.347889,2023-09-28,0,0,1
48.8221,2.442,2023-09-11,0,0,1
48.827893,2.345647,2023-09-16,0,0,1
48.860679,2.375304,2023-10-25,0,1,0
48.855752,2.391328,2023-12-13,0,0,1
48.8577,2.33536,2017-04-08,0,1,0
48.8625,2.36688,2017-07-21,0,0,1
48.8666,2.3219,2017-03-06,0,0,1
48.8572,2.3276,2017-10-10,0,0,1
48.852086,2.285436,2022-01-31,0,0,1
48.837431,2.318636,2022-01-19,0,0,1
48.861112,2.310292,2022-06-22,0,0,1
48.861446,2.353623,2022-06-02,0,0,1
48.85863499999999,2.319824,2019-12-13,0,0,1
48.862404,2.341595,2021-01-15,0,0,1
48.880603,2.374714,2022-07-04,0,0,1
48.859981,2.364557,2020-10-08,0,0,1
48.864889,2.307152,2020-09-12,0,0,1
48.88683,2.35969,2019-10-23,0,1,0
48.87339637258444,2.352646940826414,2020-03-06,0,0,1
48.825948,2.331703,2021-10-15,0,0,1
48.833186,2.354376,2021-11-29,0,0,1
48.854513,2.336887,2023-11-30,0,0,1
48.895921,2.379519,2020-08-18,0,0,1
48.8848,2.29793,2018-04-15,0,0,1
48.862913,2.35069,2020-06-26,0,0,1
48.83648,2.404089,2022-05-14,0,0,1
48.86661093465568,2.381281256675721,2022-05-24,0,0,1
48.85506760301368,2.361663211517721,2021-04-14,0,0,1
48.877632,2.370391,2021-04-30,0,0,1
48.854601018850104,2.288888543844223,2022-02-11,0,0,1
48.846,2.324,2018-09-20,0,0,1
48.865056,2.300206,2019-07-10,0,0,1
48.879599,2.349972,2021-09-01,0,0,1
48.819653,2.341925,2021-09-14,0,0,1
48.871743885608424,2.2953808307647705,2019-12-03,0,0,1
48.874925,2.271104,2021-02-22,0,0,1
48.864921,2.310322,2021-05-03,0,0,1
48.872265,2.355903,2022-04-27,0,0,1
48.8571958110449,2.3473451836274366,2022-05-26,0,0,1
48.861119,2.324179,2022-06-05,0,0,1
48.857831,2.250269,2021-10-14,0,1,0
48.862457,2.350516,2023-03-03,0,0,1
48.881502,2.281798,2023-06-11,0,0,1
48.87993,2.28824,2023-09-09,0,0,1
48.838462,2.350699,2022-09-25,0,0,1
48.8663,2.35202,2017-12-18,0,0,1
48.8547,2.38535,2017-10-09,0,0,1
48.830059,2.294696,2022-06-13,0,0,1
48.847371,2.303022,2022-06-14,0,0,1
48.85506,2.361678,2022-03-04,0,0,1
48.843795,2.352304,2022-01-26,0,0,1
48.839,2.35395,2017-03-29,0,0,1
48.834809,2.341573,2023-11-13,0,0,1
48.83751,2.256814,2019-05-28,1,0,0
48.882737,2.370306,2023-04-11,0,0,1
48.841518,2.286969,2023-07-12,0,0,1
48.862284,2.30635,2023-05-04,0,0,1
48.826236703,2.3862606883,2023-09-02,0,1,0
48.889863,2.380043,2021-04-26,0,0,1
48.8998,2.38781,2018-04-18,0,0,1
48.8264,2.29556,2018-04-26,0,0,1
48.823266,2.37763,2021-09-01,0,0,1
48.867934,2.409004,2021-09-29,0,0,1
48.832548,2.396566,2023-03-13,0,0,1
48.832391,2.361133,2023-05-09,0,0,1
48.860965,2.314964,2021-06-12,0,0,1
48.862225,2.36639,2020-06-29,0,0,1
48.833488,2.286588,2020-02-11,0,0,1
48.854574,2.36294,2020-08-03,0,0,1
48.82118,2.452776,2019-06-14,0,0,1
48.858468,2.258004,2019-02-18,0,0,1
48.88574480030405,2.364983081016644,2019-10-05,0,0,1
48.864686,2.313657,2019-07-24,0,0,1
48.83984674858675,2.3616955030087348,2019-09-05,0,0,1
48.8563,2.364939,2020-07-10,0,0,1
48.837576,2.436858,2023-05-26,0,0,1
48.892085,2.307853,2023-06-21,0,0,1
48.867954,2.362365,2023-10-24,0,0,1
48.848939,2.364616,2021-07-26,0,0,1
48.870655,2.332327,2023-01-06,0,0,1
48.8729,2.31595,2018-07-04,0,0,1
48.8399731386659,2.290358223266624,2019-09-21,0,0,1
48.845348,2.311792,2022-01-18,0,0,1
48.859754,2.376859,2022-10-09,0,0,1
48.8313,2.32984,2017-03-16,0,0,1
48.863377,2.409111,2022-06-07,0,0,1
48.861122,2.305506,2022-01-08,0,1,0
48.862472,2.350444,2022-08-17,0,0,1
48.834741104832034,2.387896925210953,2022-09-27,0,0,1
48.8466,2.41598,2018-03-06,0,0,1
48.8334,2.44575,2018-07-11,0,0,1
48.87443188805429,2.292973548173904,2022-04-30,0,0,1
48.841518,2.314018,2021-03-24,0,0,1
48.859539,2.329291,2021-07-19,0,0,1
48.871391,2.302621,2021-09-03,0,0,1
48.861108,2.38115,2020-08-18,0,0,1
48.830964,2.355942,2021-12-17,0,0,1
48.854155,2.354715,2023-04-10,0,0,1
48.8478,2.39057,2018-05-27,0,0,1
48.860024,2.324574,2023-11-08,0,0,1
48.8748,2.34136,2017-07-22,0,0,1
48.846178,2.317866,2019-06-19,0,0,1
48.83907,2.292356,2019-10-10,0,0,1
48.873662,2.356699,2022-01-10,0,0,1
48.862547,2.264332,2021-06-10,0,0,1
48.864007,2.331345,2021-03-31,0,0,1
48.863402,2.350948,2023-03-02,0,0,1
48.860425,2.326822,2023-09-29,0,0,1
48.877344,2.355112,2023-11-03,0,0,1
48.878861,2.362302,2020-08-13,0,0,1
48.864437,2.24187,2020-06-19,0,0,1
48.83709,2.38996,2018-08-31,0,0,1
